IdealFile	NumberOfCities	NumberOfUniqueSolutions	SampleRate	NumberOfDiscoveredSolutions	FracOfSolutionsDiscovered
smooth-psmap-tsp-100-R-instance0.ser	100	145	0.07	111	0.7655172413793103
smooth-psmap-tsp-100-R-instance0.ser	100	145	0.08	112	0.7724137931034483
smooth-psmap-tsp-100-R-instance0.ser	100	145	0.09	116	0.8
smooth-psmap-tsp-100-R-instance0.ser	100	145	0.1	116	0.8
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	16	0.15841584158415842
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	19	0.18811881188118812
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	29	0.2871287128712871
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	32	0.31683168316831684
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	31	0.3069306930693069
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	41	0.40594059405940597
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	45	0.44554455445544555
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	45	0.44554455445544555
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	42	0.4158415841584158
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	58	0.5742574257425742
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	69	0.6831683168316832
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	73	0.7227722772277227
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	82	0.8118811881188119
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	82	0.8118811881188119
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	82	0.8118811881188119
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	83	0.8217821782178217
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	15	0.1485148514851485
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	22	0.21782178217821782
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	24	0.2376237623762376
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	27	0.26732673267326734
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	42	0.4158415841584158
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	43	0.42574257425742573
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	59	0.5841584158415841
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	73	0.7227722772277227
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	72	0.7128712871287128
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	76	0.7524752475247525
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	79	0.7821782178217822
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	83	0.8217821782178217
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	85	0.8415841584158416
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	88	0.8712871287128713
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	85	0.8415841584158416
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	7	0.06930693069306931
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	9	0.0891089108910891
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	14	0.13861386138613863
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	21	0.2079207920792079
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	26	0.25742574257425743
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	30	0.297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	35	0.3465346534653465
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	38	0.37623762376237624
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	42	0.4158415841584158
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	64	0.6336633663366337
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	67	0.6633663366336634
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	73	0.7227722772277227
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	83	0.8217821782178217
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	82	0.8118811881188119
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	85	0.8415841584158416
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	90	0.8910891089108911
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	7	0.06930693069306931
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	16	0.15841584158415842
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	20	0.19801980198019803
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	27	0.26732673267326734
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	27	0.26732673267326734
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	32	0.31683168316831684
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	35	0.3465346534653465
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	40	0.39603960396039606
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	42	0.4158415841584158
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	44	0.43564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	63	0.6237623762376238
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	72	0.7128712871287128
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	80	0.7920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	79	0.7821782178217822
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	87	0.8613861386138614
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	87	0.8613861386138614
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	88	0.8712871287128713
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	89	0.8811881188118812
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	15	0.1485148514851485
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	20	0.19801980198019803
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	25	0.24752475247524752
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	28	0.27722772277227725
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	42	0.4158415841584158
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	40	0.39603960396039606
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	46	0.45544554455445546
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	57	0.5643564356435643
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	69	0.6831683168316832
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	77	0.7623762376237624
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	77	0.7623762376237624
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	82	0.8118811881188119
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	80	0.7920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	82	0.8118811881188119
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	9	0.0891089108910891
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	13	0.12871287128712872
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	20	0.19801980198019803
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	25	0.24752475247524752
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	35	0.3465346534653465
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	28	0.27722772277227725
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	33	0.32673267326732675
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	35	0.3465346534653465
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	42	0.4158415841584158
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	43	0.42574257425742573
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	64	0.6336633663366337
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	70	0.693069306930693
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	73	0.7227722772277227
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	79	0.7821782178217822
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	80	0.7920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	90	0.8910891089108911
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	85	0.8415841584158416
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	89	0.8811881188118812
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	7	0.06930693069306931
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	9	0.0891089108910891
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	16	0.15841584158415842
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	21	0.2079207920792079
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	26	0.25742574257425743
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	29	0.2871287128712871
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	33	0.32673267326732675
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	44	0.43564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	44	0.43564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	61	0.6039603960396039
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	72	0.7128712871287128
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	77	0.7623762376237624
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	79	0.7821782178217822
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	81	0.801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	85	0.8415841584158416
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	83	0.8217821782178217
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	8	0.07920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	13	0.12871287128712872
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	20	0.19801980198019803
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	28	0.27722772277227725
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	30	0.297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	28	0.27722772277227725
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	40	0.39603960396039606
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	40	0.39603960396039606
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	43	0.42574257425742573
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	58	0.5742574257425742
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	73	0.7227722772277227
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	79	0.7821782178217822
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	83	0.8217821782178217
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	81	0.801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	90	0.8910891089108911
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	85	0.8415841584158416
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	91	0.900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	7	0.06930693069306931
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	9	0.0891089108910891
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	16	0.15841584158415842
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	19	0.18811881188118812
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	22	0.21782178217821782
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	32	0.31683168316831684
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	30	0.297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	33	0.32673267326732675
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	47	0.46534653465346537
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	42	0.4158415841584158
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	62	0.6138613861386139
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	73	0.7227722772277227
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	77	0.7623762376237624
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	80	0.7920792079207921
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	83	0.8217821782178217
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	85	0.8415841584158416
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	82	0.8118811881188119
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	1.0E-4	1	0.009900990099009901
smooth-psmap-tsp-100-R-instance1.ser	100	101	2.0E-4	2	0.019801980198019802
smooth-psmap-tsp-100-R-instance1.ser	100	101	3.0E-4	3	0.0297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	4.0E-4	4	0.039603960396039604
smooth-psmap-tsp-100-R-instance1.ser	100	101	5.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	6.0E-4	5	0.04950495049504951
smooth-psmap-tsp-100-R-instance1.ser	100	101	7.0E-4	6	0.0594059405940594
smooth-psmap-tsp-100-R-instance1.ser	100	101	8.0E-4	7	0.06930693069306931
smooth-psmap-tsp-100-R-instance1.ser	100	101	9.0E-4	7	0.06930693069306931
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0010	9	0.0891089108910891
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0020	15	0.1485148514851485
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0030	21	0.2079207920792079
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0040	23	0.22772277227722773
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0050	30	0.297029702970297
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0060	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0070	36	0.3564356435643564
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0080	34	0.33663366336633666
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.0090	45	0.44554455445544555
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.01	53	0.5247524752475248
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.02	66	0.6534653465346535
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.03	72	0.7128712871287128
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.04	74	0.7326732673267327
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.05	79	0.7821782178217822
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.06	87	0.8613861386138614
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.07	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.08	87	0.8613861386138614
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.09	84	0.8316831683168316
smooth-psmap-tsp-100-R-instance1.ser	100	101	0.1	86	0.8514851485148515
smooth-psmap-tsp-100-R-instance2.ser	100	121	1.0E-4	1	0.008264462809917356
smooth-psmap-tsp-100-R-instance2.ser	100	121	2.0E-4	2	0.01652892561983471
smooth-psmap-tsp-100-R-instance2.ser	100	121	3.0E-4	3	0.024793388429752067
smooth-psmap-tsp-100-R-instance2.ser	100	121	4.0E-4	4	0.03305785123966942
smooth-psmap-tsp-100-R-instance2.ser	100	121	5.0E-4	5	0.04132231404958678
smooth-psmap-tsp-100-R-instance2.ser	100	121	6.0E-4	5	0.04132231404958678
smooth-psmap-tsp-100-R-instance2.ser	100	121	7.0E-4	5	0.04132231404958678
smooth-psmap-tsp-100-R-instance2.ser	100	121	8.0E-4	6	0.049586776859504134
smooth-psmap-tsp-100-R-instance2.ser	100	121	9.0E-4	7	0.05785123966942149
