sampleRate	unanimous total	unanimous%	unanimousAvgLoss	defaultApproxTotal	defaultApprox%	defaultApproxAvgLoss	landslideTotal	landslide%	landslideApproxAvgLoss	ambiguousTotal	ambiguous%	ambiguousAvgLoss	noVotesTotal	noVotes%	noVotesAvgLoss
0.0050	2113	0.38334122101277807	0.005960581827806702	0	NaN	NaN	5957	0.32583515192210843	0.007894742460498082	0	NaN	NaN	22	1.0	0.0	8	1.0	0.0
0.0060	1785	0.4207282913165266	0.007224480076621259	0	NaN	NaN	6285	0.2996022275258552	0.008839034558722206	0	NaN	NaN	21	1.0	0.0	9	1.0	0.0
0.0070	2336	0.4871575342465753	0.005313144206550947	0	NaN	NaN	5737	0.2987624193829528	0.009788369207155843	0	NaN	NaN	16	1.0	0.0	11	1.0	0.0
0.0080	1665	0.5675675675675675	0.005999729457001305	0	NaN	NaN	6402	0.3530146829115901	0.007070741168621995	0	NaN	NaN	20	1.0	0.0	13	1.0	0.0
0.0090	1875	0.4176	0.005590578627516921	0	NaN	NaN	6194	0.28059412334517275	0.008671202482066176	0	NaN	NaN	17	1.0	0.0	14	1.0	0.0
0.01	2290	0.4336244541484716	0.005253376861583392	0	NaN	NaN	5778	0.2303565247490481	0.010188558770475526	0	NaN	NaN	16	1.0	0.0	16	1.0	0.0
1.0E-4	708	0.1751412429378531	0.012894252510195884	7391	0.0	0.09005636199372512	0	NaN	NaN	0	NaN	NaN	1	1.0	0.0	0	NaN	NaN
2.0E-4	1135	0.307488986784141	0.009183032828118167	6963	0.0	0.073950278851793	0	NaN	NaN	0	NaN	NaN	2	1.0	0.0	0	NaN	NaN
3.0E-4	1842	0.250814332247557	0.011499960411820945	6255	0.0	0.06951943063194412	0	NaN	NaN	0	NaN	NaN	3	1.0	0.0	0	NaN	NaN
4.0E-4	2316	0.22279792746113988	0.011628184208233082	5780	0.0	0.06179933248617758	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	0	NaN	NaN
5.0E-4	2660	0.20902255639097744	0.011037341051480508	5435	0.0	0.04730419369545908	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
6.0E-4	2467	0.2310498581272801	0.010539553560804316	5628	0.0	0.04781588884077855	0	NaN	NaN	0	NaN	NaN	4	1.0	0.0	1	1.0	0.0
7.0E-4	3060	0.2349673202614379	0.011438973061679616	4880	2.0491803278688525E-4	0.047953408155815155	154	0.487012987012987	0.00230986693505052	0	NaN	NaN	5	1.0	0.0	1	1.0	0.0
8.0E-4	3282	0.24283973187081048	0.009754027671694164	4653	2.149151085321298E-4	0.039860749367623634	158	0.46835443037974683	0.004004360856676623	0	NaN	NaN	6	1.0	0.0	1	1.0	0.0
9.0E-4	3578	0.237842370039128	0.010766704799783896	4151	2.409058058299205E-4	0.0399165795775055	363	0.6060606060606061	0.002435455102411684	0	NaN	NaN	7	1.0	0.0	1	1.0	0.0
0.0010	3532	0.21121177802944507	0.012187360439911483	3851	2.5967281225655674E-4	0.04065481091109359	708	0.23022598870056496	0.009755885436942674	0	NaN	NaN	8	1.0	0.0	1	1.0	0.0
